1_29,13:33:40,13:35:52,1_stop_103_259,5
1_29,13:43:58,13:50:46,1_stop_92_275,6
1_29,13:58:48,13:58:48,1_stop_101_292,7
1_30,14:32:25,14:32:25,1_stop_0_264,0
1_30,14:40:11,14:46:41,1_stop_11_249,1
1_30,15:17:33,15:21:08,1_stop_85_251,2
1_30,15:27:44,15:30:09,1_stop_100_246,3
1_30,15:35:42,15:37:55,1_stop_103_259,4
1_30,15:46:01,15:52:49,1_stop_92_275,5
1_30,16:00:50,16:00:50,1_stop_101_292,6
1_31,19:54:20,19:54:20,1_stop_0_199,0
1_31,20:21:27,20:28:49,1_stop_0_264,1
1_31,20:36:35,20:43:05,1_stop_11_249,2
1_31,21:13:57,21:17:32,1_stop_85_251,3
1_31,21:24:08,21:26:32,1_stop_100_246,4
1_31,21:32:06,21:34:19,1_stop_103_259,5
1_31,21:42:24,21:49:13,1_stop_92_275,6
1_31,21:57:14,21:57:14,1_stop_101_292,7
1_32,14:08:32,14:08:32,1_stop_0_199,0
1_32,14:35:38,14:43:00,1_stop_0_264,1
1_32,14:50:46,14:57:16,1_stop_11_249,2
1_32,15:28:08,15:31:43,1_stop_85_251,3
1_32,15:38:19,15:40:44,1_stop_100_246,4
1_32,15:46:17,15:48:30,1_stop_103_259,5
1_32,15:56:36,16:03:24,1_stop_92_275,6
1_32,16:11:25,16:11:25,1_stop_101_292,7
1_33,11:31:41,11:31:41,1_stop_0_199,0
1_33,11:58:48,12:06:10,1_stop_0_264,1
1_33,12:13:56,12:20:26,1_stop_11_249,2
1_33,12:51:18,12:54:53,1_stop_85_251,3
1_33,13:05:18,13:12:07,1_stop_92_275,4
1_33,13:20:08,13:20:08,1_stop_101_292,5
1_34,20:43:04,20:43:04,1_stop_0_199,0
1_34,21:10:10,21:17:33,1_stop_0_264,1
1_34,21:25:18,21:31:48,1_stop_11_249,2
1_34,22:02:40,22:06:15,1_stop_85_251,3
1_34,22:12:51,22:15:16,1_stop_100_246,4
1_34,22:20:50,22:23:02,1_stop_103_259,5
1_34,22:31:08,22:37:56,1_stop_92_275,6
1_34,22:45:57,22:45:57,1_stop_101_292,7
1_35,06:07:21,06:07:21,1_stop_0_277,0
1_35,06:12:46,06:20:09,1_stop_0_264,1
1_35,06:27:54,06:34:24,1_stop_11_249,2
1_35,07:05:16,07:08:51,1_stop_85_251,3
1_35,07:19:17,07:26:05,1_stop_92_275,4
1_35,07:34:06,07:34:06,1_stop_101_292,5
1_36,08:05:18,08:05:18,1_stop_0_277,0
1_36,08:10:43,08:18:06,1_stop_0_264,1
1_36,08:25:51,08:32:22,1_stop_11_249,2
1_36,09:03:14,09:06:49,1_stop_85_251,3
1_36,09:13:24,09:15:49,1_stop_100_246,4
1_36,09:21:23,09:23:35,1_stop_103_259,5
1_36,09:31:41,09:38:29,1_stop_92_275,6
1_36,09:46:31,09:46:31,1_stop_101_292,7
1_37,06:23:48,06:23:48,1_stop_0_277,0
1_37,06:29:13,06:36:36,1_stop_0_264,1
1_37,06:44:21,06:50:52,1_stop_11_249,2
1_37,07:21:44,07:25:19,1_stop_85_251,3
1_37,07:35:44,07:42:32,1_stop_92_275,4
1_37,07:50:34,07:50:34,1_stop_101_292,5
1_38,17:10:19,17:10:19,1_stop_0_264,0
1_38,17:18:04,17:24:35,1_stop_11_249,1
1_38,17:55:27,17:59:02,1_stop_85_251,2
1_38,18:05:37,18:08:02,1_stop_100_246,3
1_38,18:20:35,18:27:23,1_stop_92_275,4
1_38,18:35:24,18:35:24,1_stop_101_292,5
1_39,10:09:26,10:09:26,1_stop_0_277,0
1_39,10:14:51,10:22:13,1_stop_0_264,1
1_39,10:29:59,10:36:29,1_stop_11_249,2
1_39,11:07:21,11:10:56,1_stop_85_251,3
1_39,11:17:32,11:19:57,1_stop_100_246,4
1_39,11:25:30,11:27:43,1_stop_103_259,5
1_39,11:35:48,11:42:37,1_stop_92_275,6
1_39,11:50:38,11:50:38,1_stop_101_292,7
1_40,11:19:18,11:19:18,1_stop_0_199,0
1_40,11:46:24,11:53:47,1_stop_0_264,1
1_40,12:01:32,12:08:03,1_stop_11_249,2
1_40,12:38:55,12:42:30,1_stop_85_251,3
1_40,12:49:05,12:51:30,1_stop_100_246,4
1_40,12:57:04,12:59:16,1_stop_103_259,5
1_40,13:07:22,13:14:10,1_stop_92_275,6
1_40,13:22:12,13:22:12,1_stop_101_292,7
1_41,09:19:43,09:19:43,1_stop_0_264,0
1_41,09:27:28,09:33:59,1_stop_11_249,1
1_41,10:04:51,10:08:26,1_stop_85_251,2
1_41,10:15:01,10:17:26,1_stop_100_246,3
1_41,10:23:00,10:25:12,1_stop_103_259,4
1_41,10:33:18,10:40:06,1_stop_92_275,5
1_41,10:48:08,10:48:08,1_stop_101_292,6
1_42,20:09:02,20:09:02,1_stop_0_277,0
1_42,20:14:27,20:21:50,1_stop_0_264,1
1_42,20:48:56,20:58:34,1_stop_0_199,2
1_42,21:23:27,21:23:27,1_stop_46_161,3
1_43,16:40:45,16:40:45,1_stop_0_277,0
1_43,16:46:10,16:53:33,1_stop_0_264,1
1_43,17:01:18,17:07:49,1_stop_11_249,2
1_43,17:43:17,17:43:17,1_stop_92_275,3
1_44,13:29:04,13:29:04,1_stop_0_277,0
1_44,13:34:29,13:41:52,1_stop_0_264,1
1_44,13:49:37,13:56:07,1_stop_11_249,2
1_44,14:26:59,14:30:34,1_stop_85_251,3
1_44,14:41:00,14:47:48,1_stop_92_275,4
1_44,14:55:49,14:55:49,1_stop_101_292,5
1_45,19:23:35,19:23:35,1_stop_0_199,0
1_45,19:50:42,19:58:04,1_stop_0_264,1
1_45,20:05:50,20:12:20,1_stop_11_249,2
1_45,20:43:12,20:46:47,1_stop_85_251,3
1_45,20:53:23,20:55:47,1_stop_100_246,4
1_45,21:01:21,21:03:34,1_stop_103_259,5
1_45,21:11:39,21:18:28,1_stop_92_275,6
1_45,21:26:29,21:26:29,1_stop_101_292,7
1_46,21:32:47,21:32:47,1_stop_0_277,0
1_46,21:38:13,21:45:35,1_stop_0_264,1
1_46,21:53:21,21:59:51,1_stop_11_249,2
1_46,22:30:43,22:34:18,1_stop_85_251,3
1_46,22:40:54,22:43:18,1_stop_100_246,4
1_46,22:48:52,22:51:05,1_stop_103_259,5
1_46,22:59:10,23:05:59,1_stop_92_275,6
1_46,23:14:00,23:14:00,1_stop_101_292,7
1_47,16:25:33,16:25:33,1_stop_0_277,0
1_47,16:30:58,16:38:21,1_stop_0_264,1
1_47,17:05:27,17:15:05,1_stop_0_199,2
1_47,17:39:58,17:39:58,1_stop_46_161,3
1_48,17:09:07,17:09:07,1_stop_0_264,0
1_48,17:16:53,17:23:23,1_stop_11_249,1
1_48,17:54:15,17:57:50,1_stop_85_251,2
1_48,18:04:26,18:06:50,1_stop_100_246,3
1_48,18:12:24,18:14:37,1_stop_103_259,4
1_48,18:22:42,18:29:31,1_stop_92_275,5
1_48,18:37:32,18:37:32,1_stop_101_292,6
1_49,06:03:22,06:03:22,1_stop_0_277,0
1_49,06:08:48,06:16:10,1_stop_0_264,1
1_49,06:23:56,06:30:26,1_stop_11_249,2
1_49,07:01:18,07:04:53,1_stop_85_251,3
1_49,07:11:29,07:13:53,1_stop_100_246,4
1_49,07:19:27,07:21:40,1_stop_103_259,5
1_49,07:29:45,07:36:34,1_stop_92_275,6
1_49,07:44:35,07:44:35,1_stop_101_292,7
1_50,18:43:40,18:43:40,1_stop_0_199,0
1_50,19:10:46,19:18:09,1_stop_0_264,1
1_50,19:25:54,19:32:25,1_stop_11_249,2
1_50,20:03:17,20:06:52,1_stop_85_251,3
1_50,20:13:27,20:15:52,1_stop_100_246,4
1_50,20:21:26,20:23:38,1_stop_103_259,5
1_50,20:31:44,20:38:32,1_stop_92_275,6
1_50,20:46:33,20:46:33,1_stop_101_292,7
1_51,17:51:44,17:51:44,1_stop_0_277,0
1_51,17:57:09,18:04:32,1_stop_0_264,1
1_51,18:31:38,18:41:16,1_stop_0_199,2
1_51,19:06:09,19:06:09,1_stop_46_161,3
1_52,16:49:54,16:49:54,1_stop_0_277,0
1_52,16:55:19,17:02:42,1_stop_0_264,1
1_52,17:10:27,17:16:57,1_stop_11_249,2
1_52,17:47:49,17:51:24,1_stop_85_251,3
1_52,17:58:00,18:00:25,1_stop_100_246,4
1_52,18:05:59,18:08:11,1_stop_103_259,5
1_52,18:16:17,18:23:05,1_stop_92_275,6
1_52,18:31:06,18:31:06,1_stop_101_292,7
1_53,09:58:56,09:58:56,1_stop_0_277,0
1_53,10:04:21,10:11:44,1_stop_0_264,1
1_53,10:19:29,10:25:59,1_stop_11_249,2
1_53,11:01:28,11:01:28,1_stop_92_275,3
1_54,10:16:58,10:16:58,1_stop_0_277,0
1_54,10:22:23,10:29:46,1_stop_0_264,1
1_54,10:56:52,11:06:30,1_stop_0_199,2
1_54,11:31:23,11:31:23,1_stop_46_161,3
1_55,17:10:20,17:10:20,1_stop_0_277,0
1_55,17:15:46,17:23:08,1_stop_0_264,1
1_55,17:50:14,17:59:53,1_stop_0_199,2
1_55,18:24:45,18:24:45,1_stop_46_161,3
1_56,21:02:29,21:02:29,1_stop_0_277,0
1_56,21:07:54,21:15:17,1_stop_0_264,1
1_56,21:23:02,21:29:32,1_stop_11_249,2
1_56,22:00:25,22:04:00,1_stop_85_251,3
1_56,22:10:35,22:13:00,1_stop_100_246,4
1_56,22:18:34,22:20:46,1_stop_103_259,5
1_56,22:28:52,22:35:40,1_stop_92_275,6
1_56,22:43:41,22:43:41,1_stop_101_292,7
1_57,10:01:35,10:01:35,1_stop_0_199,0
1_57,10:28:41,10:36:04,1_stop_0_264,1
1_57,10:43:49,10:50:19,1_stop_11_249,2
1_57,11:21:11,11:24:46,1_stop_85_251,3
1_57,11:35:12,11:42:00,1_stop_92_275,4
1_57,11:50:01,11:50:01,1_stop_101_292,5
1_58,06:42:24,06:42:24,1_stop_0_199,0
1_58,07:09:30,07:16:53,1_stop_0_264,1
1_58,07:24:38,07:31:08,1_stop_11_249,2
1_58,08:02:00,08:05:35,1_stop_85_251,3
1_58,08:12:11,08:14:36,1_stop_100_246,4
1_58,08:20:10,08:22:22,1_stop_103_259,5
1_58,08:30:28,08:37:16,1_stop_92_275,6
1_58,08:45:17,08:45:17,1_stop_101_292,7
1_59,23:09:24,23:09:24,1_stop_0_199,0
1_59,23:36:30,23:43:53,1_stop_0_264,1
1_59,23:51:38,23:58:09,1_stop_11_249,2
1_59,00:29:01,00:32:36,1_stop_85_251,3
1_59,00:39:11,00:41:36,1_stop_100_246,4
1_59,00:47:10,00:49:22,1_stop_103_259,5
1_59,00:57:28,25:04:16,1_stop_92_275,6
1_59,25:12:17,25:12:17,1_stop_101_292,7
1_60,15:38:15,15:38:15,1_stop_0_277,0
1_60,15:43:40,15:51:03,1_stop_0_264,1
1_60,15:58:48,16:05:19,1_stop_11_249,2
1_60,16:36:11,16:39:46,1_stop_85_251,3
1_60,16:46:21,16:48:46,1_stop_100_246,4
1_60,16:54:20,16:56:32,1_stop_103_259,5
1_60,17:04:38,17:11:26,1_stop_92_275,6
1_60,17:19:28,17:19:28,1_stop_101_292,7
1_61,14:27:44,14:27:44,1_stop_0_199,0
1_61,14:54:50,15:02:13,1_stop_0_264,1
1_61,15:09:58,15:16:28,1_stop_11_249,2
1_61,15:47:20,15:50:55,1_stop_85_251,3
1_61,15:57:31,15:59:56,1_stop_100_246,4
1_61,16:05:30,16:07:42,1_stop_103_259,5
1_61,16:15:48,16:22:36,1_stop_92_275,6
1_61,16:30:37,16:30:37,1_stop_101_292,7
1_62,18:23:09,18:23:09,1_stop_0_277,0
1_62,18:28:35,18:35:57,1_stop_0_264,1
1_62,18:43:43,18:50:13,1_stop_11_249,2
1_62,19:25:41,19:25:41,1_stop_92_275,3
1_63,20:48:50,20:48:50,1_stop_0_277,0
1_63,20:54:15,21:01:37,1_stop_0_264,1
1_63,21:09:23,21:15:53,1_stop_11_249,2
1_63,21:46:45,21:50:20,1_stop_85_251,3
1_63,21:56:56,21:59:21,1_stop_100_246,4
1_63,22:04:54,22:07:07,1_stop_103_259,5
1_63,22:15:13,22:22:01,1_stop_92_275,6
1_63,22:30:02,22:30:02,1_stop_101_292,7
1_64,15:25:08,15:25:08,1_stop_0_199,0
1_64,15:52:14,15:59:37,1_stop_0_264,1
1_64,16:07:22,16:13:53,1_stop_11_249,2
1_64,16:44:45,16:48:20,1_stop_85_251,3
1_64,16:54:55,16:57:20,1_stop_100_246,4
1_64,17:09:53,17:16:41,1_stop_92_275,5
1_64,17:24:42,17:24:42,1_stop_101_292,6
1_65,16:38:31,16:38:31,1_stop_0_277,0
1_65,16:43:56,16:51:19,1_stop_0_264,1
1_65,16:59:04,17:05:35,1_stop_11_249,2
1_65,17:36:27,17:40:02,1_stop_85_251,3
1_65,17:46:37,17:49:02,1_stop_100_246,4
1_65,17:54:36,17:56:48,1_stop_103_259,5
1_65,18:04:54,18:11:42,1_stop_92_275,6
1_65,18:19:43,18:19:43,1_stop_101_292,7
1_66,06:16:58,06:16:58,1_stop_0_277,0
1_66,06:22:24,06:29:46,1_stop_0_264,1
1_66,06:37:32,06:44:02,1_stop_11_249,2
1_66,07:14:54,07:18:29,1_stop_85_251,3
1_66,07:25:05,07:27:29,1_stop_100_246,4
1_66,07:33:03,07:35:16,1_stop_103_259,5
1_66,07:43:21,07:50:10,1_stop_92_275,6
1_66,07:58:11,07:58:11,1_stop_101_292,7
1_67,10:20:53,10:20:53,1_stop_0_264,0
1_67,10:28:38,10:35:09,1_stop_11_249,1
1_67,11:06:01,11:09:36,1_stop_85_251,2
1_67,11:16:11,11:18:36,1_stop_100_246,3
1_67,11:24:10,11:26:22,1_stop_103_259,4
1_67,11:34:28,11:41:16,1_stop_92_275,5
1_67,11:49:18,11:49:18,1_stop_101_292,6
1_68,08:16:01,08:16:01,1_stop_0_277,0
1_68,08:21:27,08:28:49,1_stop_0_264,1
1_68,08:55:55,09:05:34,1_stop_0_199,2
1_68,09:30:26,09:30:26,1_stop_46_161,3
1_69,11:58:33,11:58:33,1_stop_0_199,0
1_69,12:25:39,12:33:02,1_stop_0_264,1
1_69,12:40:47,12:47:17,1_stop_11_249,2
1_69,13:18:09,13:21:44,1_stop_85_251,3
1_69,13:28:20,13:30:45,1_stop_100_246,4
1_69,13:36:18,13:38:31,1_stop_103_259,5
1_69,13:46:37,13:53:25,1_stop_92_275,6
1_69,14:01:26,14:01:26,1_stop_101_292,7
1_70,12:11:41,12:11:41,1_stop_0_199,0
1_70,12:38:47,12:46:10,1_stop_0_264,1
1_70,12:53:55,13:00:26,1_stop_11_249,2
1_70,13:31:18,13:34:53,1_stop_85_251,3
1_70,13:41:28,13:43:53,1_stop_100_246,4
1_70,13:49:27,13:51:39,1_stop_103_259,5
1_70,13:59:45,14:06:33,1_stop_92_275,6
1_70,14:14:34,14:14:34,1_stop_101_292,7
1_71,06:58:27,06:58:27,1_stop_0_199,0
1_71,07:25:33,07:32:56,1_stop_0_264,1
1_71,07:40:41,07:47:12,1_stop_11_249,2
1_71,08:22:40,08:29:28,1_stop_92_275,3
1_71,08:37:29,08:37:29,1_stop_101_292,4
1_72,10:39:41,10:39:41,1_stop_0_277,0
1_72,10:45:06,10:52:29,1_stop_0_264,1
1_72,11:00:14,11:06:45,1_stop_11_249,2
1_72,11:37:37,11:41:12,1_stop_85_251,3
1_72,11:47:47,11:50:12,1_stop_100_246,4
1_72,11:55:46,11:57:58,1_stop_103_259,5
1_72,12:06:04,12:12:52,1_stop_92_275,6
1_72,12:20:53,12:20:53,1_stop_101_292,7
1_73,06:52:58,06:52:58,1_stop_0_199,0
1_73,07:20:04,07:27:26,1_stop_0_264,1
1_73,07:35:12,07:41:42,1_stop_11_249,2
1_73,08:12:34,08:16:09,1_stop_85_251,3
1_73,08:22:45,08:25:10,1_stop_100_246,4
1_73,08:37:42,08:44:30,1_stop_92_275,5
1_73,08:52:32,08:52:32,1_stop_101_292,6
1_74,05:52:36,05:52:36,1_stop_0_277,0
1_74,05:58:01,06:05:24,1_stop_0_264,1
1_74,06:32:30,06:42:08,1_stop_0_199,2
1_74,07:07:01,07:07:01,1_stop_46_161,3
1_75,16:44:01,16:44:01,1_stop_0_199,0
1_75,17:11:08,17:18:30,1_stop_0_264,1
1_75,17:26:16,17:32:46,1_stop_11_249,2
1_75,18:08:14,18:15:02,1_stop_92_275,3
1_75,18:23:04,18:23:04,1_stop_101_292,4
1_76,06:43:24,06:43:24,1_stop_0_199,0
1_76,07:10:30,07:17:52,1_stop_0_264,1
1_76,07:25:38,07:32:08,1_stop_11_249,2
1_76,08:07:36,08:07:36,1_stop_92_275,3
1_77,14:38:07,14:38:07,1_stop_0_277,0
1_77,14:43:33,14:50:55,1_stop_0_264,1
1_77,15:18:02,15:27:40,1_stop_0_199,2
1_77,15:52:32,15:52:32,1_stop_46_161,3
1_78,12:23:22,12:23:22,1_stop_0_277,0
1_78,12:28:47,12:36:09,1_stop_0_264,1
1_78,12:43:55,12:50:25,1_stop_11_249,2
1_78,13:21:17,13:24:52,1_stop_85_251,3
1_78,13:31:28,13:33:53,1_stop_100_246,4
1_78,13:46:25,13:53:13,1_stop_92_275,5
1_78,14:01:15,14:01:15,1_stop_101_292,6
1_79,06:58:28,06:58:28,1_stop_0_277,0
1_79,07:03:53,07:11:16,1_stop_0_264,1
1_79,07:19:01,07:25:31,1_stop_11_249,2
1_79,08:01:00,08:01:00,1_stop_92_275,3
1_80,18:06:38,18:06:38,1_stop_0_277,0
1_80,18:12:03,18:19:25,1_stop_0_264,1
1_80,18:27:11,18:33:41,1_stop_11_249,2
1_80,19:04:33,19:08:08,1_stop_85_251,3
1_80,19:14:44,19:17:09,1_stop_100_246,4
1_80,19:29:41,19:36:29,1_stop_92_275,5
1_80,19:44:31,19:44:31,1_stop_101_292,6
1_81,14:35:14,14:35:14,1_stop_0_199,0
1_81,15:02:20,15:09:42,1_stop_0_264,1
1_81,15:17:28,15:23:58,1_stop_11_249,2
1_81,15:59:26,16:06:15,1_stop_92_275,3
1_81,16:14:16,16:14:16,1_stop_101_292,4
1_82,19:44:21,19:44:21,1_stop_0_199,0
1_82,20:11:27,20:18:49,1_stop_0_264,1
1_82,20:26:35,20:33:05,1_stop_11_249,2
1_82,21:03:57,21:07:32,1_stop_85_251,3
1_82,21:14:08,21:16:33,1_stop_100_246,4
1_82,21:22:06,21:24:19,1_stop_103_259,5
1_82,21:32:24,21:39:13,1_stop_92_275,6
